novdescription,bbl,violationid
"SECTION 300 M/D LAW  FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION DROP CEILING WITH ACOUSTIC TILES  IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,11988989
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12239648
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12239649
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL CEILINGS AND WALLS   IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12239650
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF BEDBUGS LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12239651
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING  IN THE KITCHEN  LOCATED AT APT 1RE, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,10705568
"SECTION 300 M/D LAW  FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION DROP CEILING WITH ACOUSTIC TILES  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,11988993
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12239646
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE CERAMIC TILE AT FLOOR  IN THE KITCHEN  LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12239647
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS AND CEILINGS  IN THE BATHROOM  LOCATED AT APT 1RE, 1st STORY",1017080010,12049883
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ..  IN THE ENTRANCE  LOCATED AT APT 6, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12249885
"SECTION 27-2014 ADM CODE  AND DEPT. RULES AND REGULATIONS. SCRAPE AND REMOVE RUST SCALES AND PAINT WITH 2 COATS OF PAINT ALL STORIES, ALL BALCONIES AND ALL COMPONETS AT BUILDING FRONT  AT FIRE ESCAPE",1017080010,12249942
"SECTION 27-2005 ADM CODE  PROVIDE METAL PAN AT 5TH AND 7TH MARBLE TREAD FROM BOTTOM UP   AT PUBLIC HALL STAIRS, 1st STORY",1017080010,12249992
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12270860
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE  LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12270861
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC WALL TILES AROUND THE STALL SHOWER  IN THE BATHROOM  LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12270864
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND WEST WALL  IN THE BATHROOM  LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12270865
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT WALLS AND CEILING  LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1017080010,12270866
SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE METAL CORNICE AT BUILDING NORTH,1016280022,12122064
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES AIR CONDITIONER AT 2ND STORY BALCONY AT 2ND WINDOW FROM WEST AT BUILDING NORTH",1016280022,12122070
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST AND SOUTH WALLS AT CEILING  IN THE 2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 27, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016280022,11895927
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR NORTH WALL  IN THE KITCHEN  LOCATED AT APT 27, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016280022,11895931
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES FLOWER POTS AT 4TH STORY BALCONY AT BUILDING FRONT",1016280022,12122074
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CONCRETE AND CERAMIC FLOOR TILES   AT PUBLIC HALL, 1st STORY",1016670009,11777658
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CONCRETE AND CERAMIC FLOOR TILES AT PUBLIC HALL , 2nd STORY",1016670009,11777661
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CONCRETE AND CERAMIC FLOOR  TILES AT PUBLIC HALL , 3rd STORY",1016670009,11777663
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CONCRETE AND CERAMIC FLOOR TILES  AT PUBLIC HALL, 6th STORY",1016670009,11777667
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC FLOOR TILES  AT PUBLIC HALL, 3rd STORY",1016670009,11786277
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC FLOOR TILES  AT PUBLIC HALL, 1st STORY",1016670009,11786222
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          NORTH WALL,         EAST WALL IN THE 3rd ROOM  FROM EAST LOCATED AT APT 23, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016670009,11791979
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           CEILING IN THE BATHROOM  LOCATED AT APT 23, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016670009,11836891
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           WEST WALL IN THE KITCHEN  LOCATED AT APT 23, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016670009,11836892
SECTION 27-2081 ADM CODE  DISCONTINUE USE FOR LIVING  CELLAR FRONT WEST.,1016670009,2587893
SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE  FIRE RETARDENT CEILING CELLAR THRU OUT.,1016670009,2587956
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS IN THE ENTRANCE  LOCATED AT APT 31, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016670009,3449964
"SECTION 300 M/D LAW  FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION PARTITION WALL CREATED AT KITCHEN AS A BEDROOM  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,5228698
"SECTION 300, 301, 302, M/D LAW  FILE PLANS AND OBTAIN A CERTIFICATE OF OCCUPANCY TO LEGALIZE THE FOLLOWING ALTERATION OR RESTORE PREMISES TO PRIOR LEGAL CONDITION ILLEGAL CLASS ''A'' APARTMENT CREATED  WITH FULL KITCHEN AND BATHROOM AT  CELLAR NORTH  AT CELLAR",1016670009,5994553
"SECTION 300, 301, 302, M/D LAW  FILE PLANS AND OBTAIN A CERTIFICATE OF OCCUPANCY TO LEGALIZE THE FOLLOWING ALTERATION OR RESTORE PREMISES TO PRIOR LEGAL CONDITION ILLEGAL CLASS ''A'' APARTMENT CREATED  WITH FULL KITCHEN AND BATHROOM AT  CELLAR WEST  AT CELLAR",1016670009,5999586
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING DOUBLE CYLINDER KEY OPERATED LOCK INSTALLED ON THE DOOR  IN THE ENTRANCE  LOCATED AT APT 28, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016670009,6040465
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ,  IN THE ENTRANCE  LOCATED AT APT B2, 1st APARTMENT FROM WEST AT NORTH",1016670009,6703509
SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF UNSECURED COAXIAL CABLES THROUGH OUT ROOF,1016670009,8368500
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 10, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016670009,11912153
"SECTION 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCYï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½S HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD., 1st STORY",1016670009,11777660
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 3;         IN THE ENTIRE APARTMENT  LOCATED AT APT 23, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016670009,10024196
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING  LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016670009,12147530
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016670009,12147543
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE INTERCOM AND RETURN BUZZER SYSTEM FROM APT. TO 1ST STY AT VESTIBULE  LOCATED AT APT 1, 1st STORY",1016670009,12147558
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS  IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016670009,12216258
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM AT LEAST 1 WINDOW OR PROVIDE APPROVED TYPE GATE ,  IN THE ENTIRE APARTMENT  LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016670009,12147546
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT CEILING AND WALLS APPROX 15.SQ.FT.  IN THE BATHROOM  LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250879
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILING AND WALLS  IN THE BATHROOM  LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250882
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE EAST WALL  IN THE 3rd ROOM  FROM NORTH AT WEST LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250895
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND WEST WALL  IN THE FOYER  LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250898
"SECTION 27-2005 ADM CODE  REFIT THE UPPER AND LOWER WINDOW SASHES  IN THE 3rd ROOM  FROM NORTH AT WEST LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250899
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250903
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE 3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250916
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE KITCHEN  LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250918
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE KITCHEN  LOCATED AT APT 15, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016670009,12250920
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT 16, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016670009,12185921
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           EAST WALL,         WEST WALL IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,12157313
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE KITCHEN ,  THE BATHROOM ,  THE 1st ROOM  FROM NORTH AT EAST,  THE 3rd ROOM  FROM NORTH AT WEST,  THE 3rd ROOM  FROM NORTH AT EAST  LOCATED AT APT 19, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650033,11852479
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           CEILING IN THE KITCHEN  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,11895482
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE GLAZED SURFACE AROUND THE EDGE OF THE BATHTUB  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,10671689
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION AT SINK WASTELINE  IN THE KITCHEN  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,11830782
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK   CEILING   IN THE KITCHEN  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,11836444
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR   THE           NORTH WALL,         CEILING,         EAST WALL IN THE KITCHEN  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,11836445
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 19, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650033,11874252
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ..  IN THE ENTRANCE  LOCATED AT APT 9, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650033,11874262
SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDANT CEILING  AT BASEMENT,1016650033,8298323
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE THE OBSTRUCTION IN FIREPROOF PASSAGEWAY ;HOUSEHOLD GARBAGE  AT FIRE PASSAGE WAY AT  EAST",1016650033,11869697
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,12138100
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... CEILING & WALLS 2 SQ FT  IN THE BATHROOM  LOCATED AT APT 18, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12139915
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILING & WALLS  IN THE KITCHEN  LOCATED AT APT 18, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12139923
"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION HEAT RISER  IN THE BATHROOM  LOCATED AT APT 18, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12139924
"SECTION 27-2005 ADM CODE  REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 24, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650033,12139932
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS  IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 12, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12147482
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 12, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12147484
"SECTION 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN BATHTUB  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12147487
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF TUB NOT PITCHED TOWARDS DRAIN  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12147527
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CAULKING AROUND THE BATHTUB  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12147557
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12151488
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRIC OUTLET AT EAST WALL   IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12151491
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12151494
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12155398
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12155399
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12155401
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS  IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12155403
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRICAL OUTLET  IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12155410
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           EAST WALL,         WEST WALL IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,12157314
"SECTION 27-2005, 2007 ADM CODE  REMOVE ALL ENCUMBRANCES CONSISTING OF MATTRESS AND HOUSEHOLD ITEMS  AT PUBLIC HALL, 6th STORY",1016650033,12160003
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS BATHTUB  IN THE BATHROOM  LOCATED AT APT 28, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12160004
"SECTION 27-2026 ADM CODE  REPLACE THE BROKEN OR DEFECTIVE RADIATOR ( MISSING )   IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 12, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12177970
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR 0N WEST WALL  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 12, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650033,12177975
"SECTION 27-2018 ADM CODE  ABATE THE NUISANCE CONSISTING OF RODENTS ; RAT EXCRETA FOUND  IN THE ENTIRE APARTMENT  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,11952254
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT WEST WALL AND CEILING.  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12195159
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE BATHROOM  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12195168
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING.  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",1016650033,12195213
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF KEY OPERATED LOCK INSTALLED ON DOOR LEADING TO FIRE ESCAPE WINDOW  IN THE 3rd ROOM  FROM NORTH AT WEST LOCATED AT APT 24, 6th STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650033,11958176
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,10366081
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE   WOOD FLOOR  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 2, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650033,11836442
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WALLS AND CEILING  IN THE 1st ROOM  FROM EAST LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",1016650033,11905959
