novdescription,class,violationstatus,bbl
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC TILES AT BATHTUB ENCLOSURE   IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF ELECTRICAL WIRE PETRUDING FROM UNDERNEATH ELECTRICAL OUTLET AT NORTH WALL  IN THE 5th ROOM  FROM NORTH LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... 6 SQ. FT. AT           NORTH WALL IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... 6 SQ. FT. AT           1st WINDOW SASH  FROM NORTH AT EAST WALL IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT           CEILING IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF ELECTRICAL EXTENSION CORD AT WEST WALL AND CEILING  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2026 ADM CODE  REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET ,  IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF ELECTRIC EXTENTION CORD RUNNING FROM ELECTRIC OUTLET AT  WEST WALL TO N1 ROOM   IN THE FOYER  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF ELECTRIC EXTENTION CORD RUNNING FROM ELECTRIC OUTLET AT  WEST WALL TO GAS RANGE   IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION AT WASTELINE UNDER SINK  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE WEST DOOR FRAME  IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD PARQUET FLOOR AT SINK  IN THE KITCHEN  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRIC OUTLET AT EAST WALL  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING ELECTRIC OUTLET COVER AT EAST WALL  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016650038
"SECTION 27-2026 ADM CODE  RESET, SO AS TO SECURE A PROPER AND TIGHT CONNECTION, THE WATER CLOSET BOWL ..  IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,1016650038
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILING AND WALLS  IN THE FOYER  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,1016650038
"SECTION 27-2005 ADM CODE  PROVIDE METAL PAN FOR 5TH MARBLE TREAD FROM BOTTOM   AT PUBLIC HALL STAIRS, 1st STORY",B,Close,1016650038
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE 1ST MARBLE TREAD FROM BOTTOM   AT PUBLIC HALL STAIRS, 1st STORY",B,Close,1016650038
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WALLS AND CEILING  IN THE BATHROOM  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650038
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650038
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE 5TH MARBLE TREAD FROM BOTTOM   AT PUBLIC HALL STAIRS, 1st STORY",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0;            IN THE ENTIRE APARTMENT  LOCATED AT APT 13, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1;         IN THE 1st ROOM  FROM NORTH LOCATED AT APT 13, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1;         IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 19, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2;          IN THE ENTIRE APARTMENT  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2;ONE WAY SCREWS AND WINDOW  STOPS MISSING AT AIR CONDITIONER UNITS    IN THE ENTIRE APARTMENT  LOCATED AT APT 19, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1;  INTALL TO HIGH          IN THE KITCHEN  LOCATED AT APT 19, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Open,1016650038
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 01; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE 1st ROOM  FROM EAST LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,1016650038
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 17, 4th STORY",B,Close,1016650038
"SECTION 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. IN THE ENTIRE APARTMENT  LOCATED AT APT 17, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650038
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). (MISSING)  IN THE ENTIRE APARTMENT  LOCATED AT APT 17, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650038
"SECTION 27-2005 ADM CODE  PROVIDE METAL PAN FOR 1ST MARBLE TREAD FROM BOTTOM   AT PUBLIC HALL STAIRS, 1st STORY",B,Close,1016650038
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT THE CEILING (APPROX 16 SQ FT)  IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF OF A KEY OPERATED LOCKSET AT THE DOOR LEADING TO THE FIRE ESCAPE  IN THE ENTIRE APARTMENT  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016650034
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF A KEY OPERATED LOCKSET AT THE DOOR AT ROOM LEADING TO THE FIRE ESCAPE  LOCATED AT APT 23, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT 24, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC TILE FLOOR (RISER AREA)  IN THE BATHROOM  LOCATED AT APT 24, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 28, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDANT STAIR BULKHEAD CEILING  AT PUBLIC HALL,C,Close,1016650034
SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDANT SOUTH WALL AT STAIR BULKHEAD  AT PUBLIC HALL,B,Close,1016650034
SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILING AND SOUTH WALL AT THE STAIR BULKHEAD  AT PUBLIC HALL,A,Close,1016650034
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE KITCHEN ,  THE 1st ROOM  FROM NORTH AT WEST,  THE 2nd ROOM  FROM NORTH AT WEST,  THE BATHROOM   LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",A,Close,1016650034
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           CEILING IN THE BATHROOM  LOCATED AT APT 4, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",A,Close,1016650034
SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE 5TH AND 12TH  METAL RISERS  AT THE 5TH STORY OF THE PUBLIC HALL STAIRS LEADING TO THE 6TH STORY.,B,Close,1016650034
SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE 3RD METAL RISER AT THE 3RD STORY LEADING TO THE 4TH STORY AT THE PUBLIC HALL STAIRS.,B,Close,1016650034
SECTION 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE METAL BRACE OF  THE 1ST RISER AT THE 3RD STORY LEADING TO THE 4TH STORY AT THE PUBLIC HALL STAIRS.,B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR  THE CEILING  IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016650034
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR  THE SOUTH WALL  IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE CEILING LIGHT FIXTURE  IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016650034
"SECTION 27-2005, 2007 ADM CODE  REMOVE ALL ENCUMBRANCES CONSISTING OF 2 BICYCLES CHAINED TO HAND RAIL  AT PUBLIC HALL, 5th STORY",B,Close,1016650034
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). INOPERATIVE  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR INOPERATIVE  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ...           CEILING IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ...           CEILING,         SOUTH WALL IN THE 3rd BATHROOM  FROM NORTH LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ...           CEILING IN THE 2nd KITCHEN  FROM NORTH AT EAST LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016650034
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE 2nd KITCHEN  FROM NORTH AT EAST,  THE 3rd BATHROOM  FROM NORTH,  THE 1st ROOM  FROM NORTH AT EAST  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",A,Close,1016650034
"SECTION 27-2005, 2007 ADM CODE  REMOVE ALL ENCUMBRANCES CONSISTING OF 7 PIECES OF 4' BY 3' DUROCK CEMENT BOARDS AND OTHER CONSTRUCTION MATERIALS  AT PUBLIC HALL, 1st STORY",B,Close,1016650034
"SECTION 27-2005, 2007 ADM CODE  REMOVE ALL ENCUMBRANCES CONSISTING OF BABY STROLLERS AND OTHER HOUSE HOLD ITEMS  AT PUBLIC HALL, 1st STORY",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND ALL WALLS  IN THE BATHROOM  LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC FLOOR TILES  IN THE BATHROOM  LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE COUNTER BALANCE LOWER SASH WINDOW  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE WATER SUPPLY PIPE AT SINK  IN THE KITCHEN  LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS AT THE ENTRANCE DOOR LEADING TO THE VESTIBULE,C,Close,1016650034
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING AND SOUTH WALL  IN THE KITCHEN  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE KITCHEN  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES  IN THE KITCHEN  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC WALL TILES ABOVE BATHTUB  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF BEDBUGS IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILINGS ALL WALLS AND TRIM THROUGHOUT  IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",A,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",A,Close,1016650034
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT SINK  IN THE KITCHEN  LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION WASTELINE AT SINK  IN THE KITCHEN  LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION  AT WASTELINE  OF SINK  IN THE KITCHEN  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE BATHROOM  LOCATED AT APT 16, 4th STORY, APARTMENT AT  WEST",B,Close,1016650034
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR ''MISSING''  IN THE ENTIRE APARTMENT  LOCATED AT APT 16, 4th STORY, APARTMENT AT  WEST",B,Close,1016650034
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). ''MISSING''  IN THE ENTIRE APARTMENT  LOCATED AT APT 16, 4th STORY, APARTMENT AT  WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF HOT WATER TEMPERATURE EXCEEDING 130 DEGREES  IN THE BATHROOM  LOCATED AT APT 16, 4th STORY, APARTMENT AT  WEST",C,Close,1016650034
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK WATER CASCADING AT CEILING   IN THE BATHROOM  LOCATED AT APT 16, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,1016650034
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... APPROX 6 SQUARE FEET AT CEILING   IN THE BATHROOM  LOCATED AT APT 16, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING   IN THE BATHROOM  LOCATED AT APT 16, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,1016650034
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 16, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING   IN THE ENTIRE APARTMENT  LOCATED AT APT 16, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING  IN THE BATHROOM  LOCATED AT APT 16, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,1016650034
